A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/3.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/3.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Guangzhou,PM2.5,1/23/2017 8:00,2017,1,23,8,38,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/23/2017 9:00,2017,1,23,9,39,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/23/2017 10:00,2017,1,23,10,41,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/23/2017 11:00,2017,1,23,11,40,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/23/2017 12:00,2017,1,23,12,37,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/23/2017 13:00,2017,1,23,13,38,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/23/2017 14:00,2017,1,23,14,37,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/23/2017 15:00,2017,1,23,15,38,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/23/2017 16:00,2017,1,23,16,43,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/23/2017 17:00,2017,1,23,17,43,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/23/2017 18:00,2017,1,23,18,47,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/23/2017 19:00,2017,1,23,19,57,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/23/2017 20:00,2017,1,23,20,66,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/23/2017 21:00,2017,1,23,21,65,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/23/2017 22:00,2017,1,23,22,69,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/23/2017 23:00,2017,1,23,23,62,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/24/2017 0:00,2017,1,24,0,75,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/24/2017 1:00,2017,1,24,1,83,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/24/2017 2:00,2017,1,24,2,75,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/24/2017 3:00,2017,1,24,3,60,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/24/2017 4:00,2017,1,24,4,67,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/24/2017 5:00,2017,1,24,5,63,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/24/2017 6:00,2017,1,24,6,59,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/24/2017 7:00,2017,1,24,7,49,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/24/2017 8:00,2017,1,24,8,48,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/24/2017 9:00,2017,1,24,9,47,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/24/2017 10:00,2017,1,24,10,39,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/24/2017 11:00,2017,1,24,11,41,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/24/2017 12:00,2017,1,24,12,45,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/24/2017 13:00,2017,1,24,13,48,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/24/2017 14:00,2017,1,24,14,42,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/24/2017 15:00,2017,1,24,15,43,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/24/2017 16:00,2017,1,24,16,37,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/24/2017 17:00,2017,1,24,17,42,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/24/2017 18:00,2017,1,24,18,49,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/24/2017 19:00,2017,1,24,19,56,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/24/2017 20:00,2017,1,24,20,59,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/24/2017 21:00,2017,1,24,21,54,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/24/2017 22:00,2017,1,24,22,48,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/24/2017 23:00,2017,1,24,23,51,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/25/2017 0:00,2017,1,25,0,70,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/25/2017 1:00,2017,1,25,1,77,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/25/2017 2:00,2017,1,25,2,85,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/25/2017 3:00,2017,1,25,3,87,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/25/2017 4:00,2017,1,25,4,68,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/25/2017 5:00,2017,1,25,5,67,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/25/2017 6:00,2017,1,25,6,55,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/25/2017 7:00,2017,1,25,7,49,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/25/2017 8:00,2017,1,25,8,50,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/25/2017 9:00,2017,1,25,9,78,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/25/2017 10:00,2017,1,25,10,74,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/25/2017 11:00,2017,1,25,11,53,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/25/2017 12:00,2017,1,25,12,49,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/25/2017 13:00,2017,1,25,13,44,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/25/2017 14:00,2017,1,25,14,45,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/25/2017 15:00,2017,1,25,15,41,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/25/2017 16:00,2017,1,25,16,43,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/25/2017 17:00,2017,1,25,17,42,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/25/2017 18:00,2017,1,25,18,46,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/25/2017 19:00,2017,1,25,19,53,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/25/2017 20:00,2017,1,25,20,53,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/25/2017 21:00,2017,1,25,21,59,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/25/2017 22:00,2017,1,25,22,58,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/25/2017 23:00,2017,1,25,23,58,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/26/2017 0:00,2017,1,26,0,60,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/26/2017 1:00,2017,1,26,1,53,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/26/2017 2:00,2017,1,26,2,55,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/26/2017 3:00,2017,1,26,3,54,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/26/2017 4:00,2017,1,26,4,62,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/26/2017 5:00,2017,1,26,5,59,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/26/2017 6:00,2017,1,26,6,58,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/26/2017 7:00,2017,1,26,7,59,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/26/2017 8:00,2017,1,26,8,54,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/26/2017 9:00,2017,1,26,9,54,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/26/2017 10:00,2017,1,26,10,51,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/26/2017 11:00,2017,1,26,11,52,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/26/2017 12:00,2017,1,26,12,53,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/26/2017 13:00,2017,1,26,13,49,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/26/2017 14:00,2017,1,26,14,52,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/26/2017 15:00,2017,1,26,15,46,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/26/2017 16:00,2017,1,26,16,48,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/26/2017 17:00,2017,1,26,17,46,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/26/2017 18:00,2017,1,26,18,51,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/26/2017 19:00,2017,1,26,19,55,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/26/2017 20:00,2017,1,26,20,66,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/26/2017 21:00,2017,1,26,21,75,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/26/2017 22:00,2017,1,26,22,90,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/26/2017 23:00,2017,1,26,23,74,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/27/2017 0:00,2017,1,27,0,71,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/27/2017 1:00,2017,1,27,1,69,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/27/2017 2:00,2017,1,27,2,74,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/27/2017 3:00,2017,1,27,3,55,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/27/2017 4:00,2017,1,27,4,45,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/27/2017 5:00,2017,1,27,5,53,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/27/2017 6:00,2017,1,27,6,58,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/27/2017 7:00,2017,1,27,7,53,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/27/2017 8:00,2017,1,27,8,47,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/27/2017 9:00,2017,1,27,9,45,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/27/2017 10:00,2017,1,27,10,46,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/27/2017 11:00,2017,1,27,11,42,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/27/2017 12:00,2017,1,27,12,33,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/27/2017 13:00,2017,1,27,13,25,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/27/2017 14:00,2017,1,27,14,24,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/27/2017 15:00,2017,1,27,15,17,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/27/2017 16:00,2017,1,27,16,23,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/27/2017 17:00,2017,1,27,17,34,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/27/2017 18:00,2017,1,27,18,32,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/27/2017 19:00,2017,1,27,19,52,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/27/2017 20:00,2017,1,27,20,66,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/27/2017 21:00,2017,1,27,21,68,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/27/2017 22:00,2017,1,27,22,64,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/27/2017 23:00,2017,1,27,23,64,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/28/2017 0:00,2017,1,28,0,115,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/28/2017 1:00,2017,1,28,1,137,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/28/2017 2:00,2017,1,28,2,130,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/28/2017 3:00,2017,1,28,3,124,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/28/2017 4:00,2017,1,28,4,108,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/28/2017 5:00,2017,1,28,5,109,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/28/2017 6:00,2017,1,28,6,94,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/28/2017 7:00,2017,1,28,7,127,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/28/2017 8:00,2017,1,28,8,116,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/28/2017 9:00,2017,1,28,9,127,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/28/2017 10:00,2017,1,28,10,80,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/28/2017 11:00,2017,1,28,11,66,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/28/2017 12:00,2017,1,28,12,54,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/28/2017 13:00,2017,1,28,13,54,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/28/2017 14:00,2017,1,28,14,64,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/28/2017 15:00,2017,1,28,15,62,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/28/2017 16:00,2017,1,28,16,61,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/28/2017 17:00,2017,1,28,17,48,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/28/2017 18:00,2017,1,28,18,58,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/28/2017 19:00,2017,1,28,19,46,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/28/2017 20:00,2017,1,28,20,44,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/28/2017 21:00,2017,1,28,21,43,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/28/2017 22:00,2017,1,28,22,47,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/28/2017 23:00,2017,1,28,23,35,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/29/2017 0:00,2017,1,29,0,38,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/29/2017 1:00,2017,1,29,1,49,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/29/2017 2:00,2017,1,29,2,51,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/29/2017 3:00,2017,1,29,3,49,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/29/2017 4:00,2017,1,29,4,44,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/29/2017 5:00,2017,1,29,5,43,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/29/2017 6:00,2017,1,29,6,48,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/29/2017 7:00,2017,1,29,7,40,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/29/2017 8:00,2017,1,29,8,45,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/29/2017 9:00,2017,1,29,9,48,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/29/2017 10:00,2017,1,29,10,35,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/29/2017 11:00,2017,1,29,11,42,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/29/2017 12:00,2017,1,29,12,36,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/29/2017 13:00,2017,1,29,13,48,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/29/2017 14:00,2017,1,29,14,40,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/29/2017 15:00,2017,1,29,15,37,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/29/2017 16:00,2017,1,29,16,26,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/29/2017 17:00,2017,1,29,17,27,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/29/2017 18:00,2017,1,29,18,18,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/29/2017 19:00,2017,1,29,19,22,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/29/2017 20:00,2017,1,29,20,27,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/29/2017 21:00,2017,1,29,21,27,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/29/2017 22:00,2017,1,29,22,22,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/29/2017 23:00,2017,1,29,23,28,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/30/2017 0:00,2017,1,30,0,39,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/30/2017 1:00,2017,1,30,1,34,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/30/2017 2:00,2017,1,30,2,28,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/30/2017 3:00,2017,1,30,3,31,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/30/2017 4:00,2017,1,30,4,20,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/30/2017 5:00,2017,1,30,5,16,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/30/2017 6:00,2017,1,30,6,21,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/30/2017 7:00,2017,1,30,7,21,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/30/2017 8:00,2017,1,30,8,15,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/30/2017 9:00,2017,1,30,9,18,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/30/2017 10:00,2017,1,30,10,38,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/30/2017 11:00,2017,1,30,11,40,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/30/2017 12:00,2017,1,30,12,42,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/30/2017 13:00,2017,1,30,13,41,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/30/2017 14:00,2017,1,30,14,37,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/30/2017 15:00,2017,1,30,15,31,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/30/2017 16:00,2017,1,30,16,33,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/30/2017 17:00,2017,1,30,17,32,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/30/2017 18:00,2017,1,30,18,32,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/30/2017 19:00,2017,1,30,19,39,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/30/2017 20:00,2017,1,30,20,44,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/30/2017 21:00,2017,1,30,21,48,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/30/2017 22:00,2017,1,30,22,51,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/30/2017 23:00,2017,1,30,23,42,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/31/2017 0:00,2017,1,31,0,35,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/31/2017 1:00,2017,1,31,1,40,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/31/2017 2:00,2017,1,31,2,45,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/31/2017 3:00,2017,1,31,3,38,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/31/2017 4:00,2017,1,31,4,39,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/31/2017 5:00,2017,1,31,5,39,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/31/2017 6:00,2017,1,31,6,36,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/31/2017 7:00,2017,1,31,7,34,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/31/2017 8:00,2017,1,31,8,38,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/31/2017 9:00,2017,1,31,9,37,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/31/2017 10:00,2017,1,31,10,45,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/31/2017 11:00,2017,1,31,11,48,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/31/2017 12:00,2017,1,31,12,39,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/31/2017 13:00,2017,1,31,13,34,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/31/2017 14:00,2017,1,31,14,40,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/31/2017 15:00,2017,1,31,15,32,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/31/2017 16:00,2017,1,31,16,30,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/31/2017 17:00,2017,1,31,17,30,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/31/2017 18:00,2017,1,31,18,32,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/31/2017 19:00,2017,1,31,19,33,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/31/2017 20:00,2017,1,31,20,31,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/31/2017 21:00,2017,1,31,21,34,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/31/2017 22:00,2017,1,31,22,34,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,1/31/2017 23:00,2017,1,31,23,27,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/1/2017 0:00,2017,2,1,0,27,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/1/2017 1:00,2017,2,1,1,30,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/1/2017 2:00,2017,2,1,2,23,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/1/2017 3:00,2017,2,1,3,23,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/1/2017 4:00,2017,2,1,4,21,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/1/2017 5:00,2017,2,1,5,15,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/1/2017 6:00,2017,2,1,6,11,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/1/2017 7:00,2017,2,1,7,17,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/1/2017 8:00,2017,2,1,8,19,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/1/2017 9:00,2017,2,1,9,15,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/1/2017 10:00,2017,2,1,10,17,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/1/2017 11:00,2017,2,1,11,21,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/1/2017 12:00,2017,2,1,12,20,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/1/2017 13:00,2017,2,1,13,28,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/1/2017 14:00,2017,2,1,14,23,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/1/2017 15:00,2017,2,1,15,28,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/1/2017 16:00,2017,2,1,16,25,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/1/2017 17:00,2017,2,1,17,25,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/1/2017 18:00,2017,2,1,18,27,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/1/2017 19:00,2017,2,1,19,30,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/1/2017 20:00,2017,2,1,20,30,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/1/2017 21:00,2017,2,1,21,32,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/1/2017 22:00,2017,2,1,22,32,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/1/2017 23:00,2017,2,1,23,36,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/2/2017 0:00,2017,2,2,0,30,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/2/2017 1:00,2017,2,2,1,35,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/2/2017 2:00,2017,2,2,2,31,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/2/2017 3:00,2017,2,2,3,31,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/2/2017 4:00,2017,2,2,4,34,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/2/2017 5:00,2017,2,2,5,32,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/2/2017 6:00,2017,2,2,6,32,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/2/2017 7:00,2017,2,2,7,31,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/2/2017 8:00,2017,2,2,8,27,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/2/2017 9:00,2017,2,2,9,24,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/2/2017 10:00,2017,2,2,10,28,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/2/2017 11:00,2017,2,2,11,25,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/2/2017 12:00,2017,2,2,12,27,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/2/2017 13:00,2017,2,2,13,31,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/2/2017 14:00,2017,2,2,14,34,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/2/2017 15:00,2017,2,2,15,31,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/2/2017 16:00,2017,2,2,16,34,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/2/2017 17:00,2017,2,2,17,33,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/2/2017 18:00,2017,2,2,18,42,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/2/2017 19:00,2017,2,2,19,45,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/2/2017 20:00,2017,2,2,20,45,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/2/2017 21:00,2017,2,2,21,46,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/2/2017 22:00,2017,2,2,22,44,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/2/2017 23:00,2017,2,2,23,46,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/3/2017 0:00,2017,2,3,0,41,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/3/2017 1:00,2017,2,3,1,37,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/3/2017 2:00,2017,2,3,2,38,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/3/2017 3:00,2017,2,3,3,32,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/3/2017 4:00,2017,2,3,4,32,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/3/2017 5:00,2017,2,3,5,37,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/3/2017 6:00,2017,2,3,6,39,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/3/2017 7:00,2017,2,3,7,41,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/3/2017 8:00,2017,2,3,8,39,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/3/2017 9:00,2017,2,3,9,48,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/3/2017 10:00,2017,2,3,10,53,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/3/2017 11:00,2017,2,3,11,45,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/3/2017 12:00,2017,2,3,12,53,µg/m³,1 Hr,Valid
Guangzhou,PM2.5,2/3/2017 13:00,2017,2,3,13,46,µg/m³,1 Hr,Valid
